CNPJ,RAZÃO,FANTASIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICÍPIO,ESTADO,BANDEIRA,PRODUTO,UNIDADE_DE_MEDIDA,PRECO_VENDA,DATA_DA_COLETA
33675819000108,GAS PACA DEPOSITO DE GAS LP LTDA,,ESTRADA CAETANO MONTEIRO,2264,,PENDOTIBA,24320570,NITEROI,RIO DE JANEIRO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,90.0,2026-06-09
29693634000159,SEVERINO EUCLIDES COMERCIO DE GAS,,RUA OSWALDO SANTOS FERREIRA,245,,JARDIM ROBERTO SELMI DEI,14806404,ARARAQUARA,SAO PAULO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,110.0,2026-06-10
32640276000120,JANIO TENORIO ALVES,,RUA DOS IPES (LOT V ALEGRE),350,,PONTE NOVA,78115430,VARZEA GRANDE,MATO GROSSO,ULTRAGAZ,GLP,R$ / 13 kg,114.99,2026-06-10
37335058000104,DELANIA FRANCISCA DE SOUZA,,AVENIDA TAUBATE,322,,PERDIZES,13423570,PIRACICABA,SAO PAULO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,109.99,2026-06-08
22624755000523,J.V.J COMERCIO DE GAS LTDA,,RUA E LOT R JARDIM DAS HORTENCIAS,123A,,ALAGOINHAS VELHA,48010970,ALAGOINHAS,BAHIA,BAHIANA,GLP,R$ / 13 kg,125.0,2026-06-11
6983577000732,BASE - GAS REGIONAL LTDA,SUPER GÁS REGIONAL LTDA,RUA FREDERICO JENSEN,1618,,ITOUPAVAZINHA,89066300,BLUMENAU,SANTA CATARINA,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,130.0,2026-06-08
24461722000373,JOIA COMERCIO LTDA,RAPIDÃO JOIA GAS E AGUA,AVENIDA JOSE FERREIRA BATISTA,2400,,MACHADO DE MELLO,16052280,ARACATUBA,SAO PAULO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,104.99,2026-06-09
12125791001480,L S COMERCIO E SERVICOS LTDA,POSTO NATUREZA TIBIRI,AVENIDA DOS HOLANDESES,2,LOTE  01 E 02             QUADRAR  JARDIM PAULISTA,OLHO D'AGUA,65065180,SAO LUIS,MARANHAO,LIQUIGÁS,GLP,R$ / 13 kg,130.0,2026-06-10
35289069000161,FILHOS DO REI COMERCIO DE GAS LTDA,,TRAVESSA RIO BRANCO,1569,,GRAMACHO,25035246,DUQUE DE CAXIAS,RIO DE JANEIRO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,100.0,2026-06-09
37576822000125,W DE PAULA PEREIRA COMERCIO DE GAS,,RUA MARIA DE LOURDES DA CRUZ,488,,MANTIQUEIRA,31655230,BELO HORIZONTE,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,105.0,2026-06-09
37663566000103,LUCIANA C. M. A. COSTA LTDA,,AVENIDA JULIA KUBITSCHEK,1390,,CENTRO,36410084,CONGONHAS,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-10
18887637000298,R S COMERCIO DE GAS LTDA,,AVENIDA DAS HORTENSIAS,4121,,AVENIDA CENTRAL,95670000,GRAMADO,RIO GRANDE DO SUL,ULTRAGAZ,GLP,R$ / 13 kg,135.0,2026-06-11
5399663000578,W L DE LIRA,SHALON GÁS,RUA GILBERTO MESTRINHO,1292,,LIBERDADE,69400619,MANACAPURU,AMAZONAS,FOGAS,GLP,R$ / 13 kg,133.0,2026-06-10
37796501000136,ROMARIO GAS EIRELI,,RUA POETA JOSE BERNARDO DA SILVA,669,,TRIANGULO,63040795,JUAZEIRO DO NORTE,CEARA,BAHIANA,GLP,R$ / 13 kg,130.0,2026-06-09
34992739000149,ULTRA COSTA DO SOL COMERCIO DE GLP LTDA,,RUA JOSE BONIFACIO,363,,MIRAMAR,27943350,MACAE,RIO DE JANEIRO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,150.0,2026-06-08
37491132000173,MARCIO GAS E AGUA REVENDA E DISTRIBUICAO LTDA,,RUA BAHIA,137,,PINDORAMA,44600000,IPIRA,BAHIA,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,109.0,2026-06-10
33730432000107,MULTGAS LTDA,,QUADRA 46 LOTE 16,SN,,JD BRASILIA,72910000,AGUAS LINDAS DE GOIAS,GOIAS,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,105.0,2026-06-08
5757241000284,F.F.STAEVIE COMBUSTIVEIS LTDA,,RUA GENERAL JOAO TELLES,1098,,CENTRO,96400030,BAGE,RIO GRANDE DO SUL,LIQUIGÁS,GLP,R$ / 13 kg,118.0,2026-06-10
31160977000108,CAPITAL COMERCIO VAREJISTA DE GAS E AGUA LTDA,,RUA JOSE JOAQUIM DA SILVA,95,,SALGADO,55018765,CARUARU,PERNAMBUCO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,100.0,2026-06-09
6068071000102,AUTO POSTO JARDIM PINHEIROS LTDA,PINHEIROS,RUA JOAO REFFO,1384,,SANTA FELICIDADE,82410000,CURITIBA,PARANA,BRANCA,GLP,R$ / 13 kg,111.99,2026-06-09
347568000507,DISTRIBUIDORA DE GAS SANTOS LTDA,DGAS SANTOS,AVENIDA INDEPENDENCIA,2570,,INDEPENDENCIA,96816010,SANTA CRUZ DO SUL,RIO GRANDE DO SUL,COPA ENERGIA,GLP,R$ / 13 kg,107.0,2026-06-11
16103050000568,COMERCIAL GASMAIS LTDA,,ESTRADA DO MANDI,1680,,JARDIM ADRIANE,8596000,ITAQUAQUECETUBA,SAO PAULO,CONSIGAZ,GLP,R$ / 13 kg,89.99,2026-06-08
37626076000137,COPA GUARUJA GAS III LTDA,,RUA DONA JOANA DE MENEZES FARO,1025,,SITIO PAECARA (VICENTE DE CARVALHO),11462000,GUARUJA,SAO PAULO,CONSIGAZ,GLP,R$ / 13 kg,130.0,2026-06-08
34944236000106,MENEZES & OLIVEIRA - REVENDA DE GLP E AGUA MINERAL LTDA,,RUA FREI GASPAR,1590,,PARQUE SAO VICENTE,11340000,SAO VICENTE,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,120.0,2026-06-08
35415932000180,AZALEIAS COMERCIO DE GAS LTDA,,AVENIDA ANDRE ANTONIO MAGGI,7158 B,,JARDIM DAS AZALEIAS,78552664,SINOP,MATO GROSSO,COPA ENERGIA,GLP,R$ / 13 kg,145.0,2026-06-11
36623750000167,FERREIRA E FERREIRA COMERCIO EM MARICA LTDA,,RODOVIA ERNANI DO AMARAL PEIXOTO,SN,KM    31                  QUADRAAREA,CONDADO DE MARICA,24905000,MARICA,RIO DE JANEIRO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,92.0,2026-06-11
37860034000166,COMERCIO DE GAS PANCA LTDA,,RUA JOAQUIM FRANCISCO DE ASSIS BRASIL,322,,SAO CLEMENTE,97314000,SAO GABRIEL,RIO GRANDE DO SUL,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,115.0,2026-06-09
33117442000171,E. S. DA CONCEICAO GAS,,AVENIDA ABILIO AUGUSTO TAVORA,1748,QUADRAX                   LOTE  2,NOVA ERA,26275580,NOVA IGUACU,RIO DE JANEIRO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,125.0,2026-06-10
28197449000100,BROOKLINGAS COMERCIO DE GAS LTDA,,AVENIDA JOAO DIAS,159,,SANTO AMARO,4723000,SAO PAULO,SAO PAULO,CONSIGAZ,GLP,R$ / 13 kg,121.99,2026-06-08
37319211000100,G V CENTRAL DO GAS LIMITADA,,TRAVESSA FREI LUDOVICO,38,,FERRADAS,45613260,ITABUNA,BAHIA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,110.0,2026-06-10
10964589000100,RUSSO DO GAS LIMITADA,,ESTRADA DA CANCELA PRETA,S/N,,NOVO HORIZONTE,27935041,MACAE,RIO DE JANEIRO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,145.0,2026-06-11
11001001000258,MARAJO CARDOSO COMERCIO VAREJISTA DE GLP LTDA,EUROGÁS,RODOVIA AUGUSTO MONTENEGRO,1247C,,CAMPINA DE ICOARACI (ICOARACI),66813000,BELEM,PARA,BAHIANA,GLP,R$ / 13 kg,114.99,2026-06-08
3690584000162,C & C AUTO POSTO LTDA,AUTO POSTO BIQUINHA III,RODOVIA ALKINDAR MONTEIRO JUNQUEIRA,S/N,"KM 52,547",CAMPO NOVO,12900005,BRAGANCA PAULISTA,SAO PAULO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,109.0,2026-06-10
27267291000135,MISTER COMERCIO DE GAS E AGUA LTDA,,RUA SETE DE SETEMBRO,224,,CENTRO,13730046,MOCOCA,SAO PAULO,LIQUIGÁS,GLP,R$ / 13 kg,125.0,2026-06-09
28694286000171,POSTO DE COMBUSTIVEIS CANAA LTDA,,RUA CANADA,20,,DE LOURDES,38616472,UNAI,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-11
38905240000108,CYRO RAPHAEL ROBERTO GAS,,AVENIDA DA INTEGRACAO,1892,,BAIRRO ALTO,82840290,CURITIBA,PARANA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,100.0,2026-06-08
38656312000120,RS COMERCIO DE GAS LTDA,,AVENIDA JOAO PAULO II,920,,JARDIM PLANALTO,45990620,TEIXEIRA DE FREITAS,BAHIA,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,97.0,2026-06-08
32681581000160,J ROBERTO DA SILVA,,AVENIDA BRANQUINHA,528,,PLANALTO,57308380,ARAPIRACA,ALAGOAS,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,110.0,2026-06-08
34828034000190,A L DA SILVA BRANCO,,1A TRAVESSA TRAVESSA WE 58 A CJ GUAJARA I,1391,,COQUEIRO,67143340,ANANINDEUA,PARA,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,102.99,2026-06-09
4185631000183,ANDREA PATRICK DE ANDRADE DE ALMEIDA COMERCIO VAREJISTA DE GAS,,RUA NOVA DO VALE,1,LOJA 01 LOJA 01,PERNAMBUES,41130440,SALVADOR,BAHIA,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,120.0,2026-06-09
29684307000300,BORBA COMERCIO DE GAS LTDA,,AVENIDA ALFREDO NASSER,924,QUADRA06                  LOTE  17,LOTEAMENTO NOVA ARAGUAINA,77815330,ARAGUAINA,TOCANTINS,BRANCA,GLP,R$ / 13 kg,135.0,2026-06-10
38031849000103,M M GAS E AGUA DE ASSIS LTDA,,AVENIDA MARIO DE VITO,3100,,PARQUE UNIVERSITARIO,19806700,ASSIS,SAO PAULO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,120.0,2026-06-08
32689593000131,ELIZABETE DOS SANTOS BRAATZ,,RUA SENADOR ATTILIO FRANCISCO XAVIER FONTANA,2612,SALA  COMERCIAL,SANTA CRUZ,89703210,CONCORDIA,SANTA CATARINA,BRANCA,GLP,R$ / 13 kg,125.0,2026-06-08
36106882000111,ELIANA FERREIRA DE LIMA EIRELI,,RUA ANTONIO OLIVEIRA MELO,847,,BRASILIA,57313050,ARAPIRACA,ALAGOAS,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,110.0,2026-06-08
29616862000125,DANUZIA KELLE FERREIRA SILVA COMERCIO DE GAS LTDA,,RUA PROCOPIO FERREIRA,105,,IDEAL,35162218,IPATINGA,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,100.0,2026-06-08
37951229000111,MARCOS GOMES DE BONFIM,,RUA ALBINO RIBEIRO,S/N,LOTE  25H,SAO MIGUEL,84182298,CASTRO,PARANA,ULTRAGAZ,GLP,R$ / 13 kg,125.0,2026-06-11
37537844000186,FJ DISTRIBUIDORA DE GAS LTDA,,RUA CONEGO DE CASTRO,4537,,CANINDEZINHO,60764205,FORTALEZA,CEARA,LIQUIGÁS,GLP,R$ / 13 kg,125.0,2026-06-09
35328737000112,L M COMERCIO DE GAS LTDA,,RUA MINAS GERAIS,2400,,POPULAR NOVA,79321052,CORUMBA,MATO GROSSO DO SUL,BRANCA,GLP,R$ / 13 kg,129.99,2026-06-08
37670039000126,ATACADAO DO GAS DISTRIBUIDORA LTDA,,AVENIDA THEODORO MULLER,2794,,FRAGATA,96040160,PELOTAS,RIO GRANDE DO SUL,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,115.9,2026-06-10
38395243000149,A. ANDRADE COMERCIO DE GAS LTDA,,RODOVIA PE 075,SN,,ESTANCIA,55900000,GOIANA,PERNAMBUCO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,92.0,2026-06-10
39648495000103,LZ DISTRIBUIDORA DE GAS LTDA,,AVENIDA ALMIR CRUZ DE AMORIM,763,QUADRAC5                  LOTE  2,NOVA VALVERDE,29151814,CARIACICA,ESPIRITO SANTO,BRANCA,GLP,R$ / 13 kg,100.0,2026-06-11
38244924000106,JE COMERCIO VAREJISTA DE GAS LTDA,,RUA ENGENHEIRA MAGNOLIA TEIXEIRA,2,,PRAIA DO FLAMENGO,41603470,SALVADOR,BAHIA,COPA ENERGIA,GLP,R$ / 13 kg,135.0,2026-06-08
39893939000168,ATUBA COMERCIO DE GAS E AGUA LTDA,,AVENIDA MARECHAL MASCARENHAS DE MORAES,2200,,ATUBA,82620300,CURITIBA,PARANA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,103.0,2026-06-08
39980433000196,GSO COMERCIO DE COMBUSTIVEIS LTDA,,RUA DAS BRIOFITAS,225,,TRIANGULO,38500000,MONTE CARMELO,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,95.0,2026-06-10
1113343000125,JAIR DUMMER HUTTNER,,AVENIDA FERNANDO OSORIO,6810,,TRES VENDAS,96070850,PELOTAS,RIO GRANDE DO SUL,LIQUIGÁS,GLP,R$ / 13 kg,120.0,2026-06-09
37337159000106,JULEJU REVENDEDORA DE GAS DUQUE DE CAXIAS LTDA,,AVENIDA NILO PECANHA,1252,QUADRA64                  LOTE  01,PARQUE LAFAIETE,25015001,DUQUE DE CAXIAS,RIO DE JANEIRO,ULTRAGAZ,GLP,R$ / 13 kg,100.0,2026-06-09
37961229000100,R & R DISTRIBUIDORA DE GAS LTDA,,RUA JEREMIAS DA ROCHA,234,SALA  1,SANTO ANTONIO,59611190,MOSSORO,RIO GRANDE DO NORTE,LIQUIGÁS,GLP,R$ / 13 kg,120.0,2026-06-11
38443572000118,ZOOM GAS EIRELI,,RUA C25,202,QUADRA39                  LOTE  05,BRO JARDIM AMERICA,74265150,GOIANIA,GOIAS,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,125.0,2026-06-08
38110652000151,COMERCIAL DOKMUS DISTRIBUIDORA DE GAS E DERIVADOS EIRELI,,RODOVIA PE 45,788,,LIDIA QUEIROZ,55614680,VITORIA DE SANTO ANTAO,PERNAMBUCO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,99.99,2026-06-10
25047493000146,AUTO POSTO VILLAGE MALL LTDA,,AVENIDA JOSE DA SILVA SE,630,,VILLAGE DAMHA RIO PRETO III,15056110,SAO JOSE DO RIO PRETO,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,129.0,2026-06-10
8799201000617,GRUPO MARINHEIRO GAS LTDA,,RUA BASILIO EMILIANO PINTO,697,,COMBATE,63903415,QUIXADA,CEARA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,120.0,2026-06-08
38378094000100,EDILSON CAMPOS DOS SANTOS,,AVENIDA BAHIA,356,,STELA DUBOIS,45345000,JAGUAQUARA,BAHIA,LIQUIGÁS,GLP,R$ / 13 kg,100.0,2026-06-10
37678796000146,FRANCIS COMERCIO DE GAS LTDA,,AVENIDA DOS JEQUITIBAS,2344,SALA  A,JARDIM DAS VIOLETAS,78552253,SINOP,MATO GROSSO,BRANCA,GLP,R$ / 13 kg,135.0,2026-06-08
27192758000710,AGUIAR PETROLEO E LOCACOES LTDA,,AVENIDA ITAPIRACO,S/N,LOTE  ITAPIRACO,ANIL,65051160,SAO LUIS,MARANHAO,COPA ENERGIA,GLP,R$ / 13 kg,129.99,2026-06-08
39226179000135,TL GAS LTDA,,AVENIDA MARECHAL CAMPOS,601,,DE LOURDES,29042763,VITORIA,ESPIRITO SANTO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,96.99,2026-06-08
33660736000145,PETROENERGY COMERCIO E REPRESENTACAO DE COMBUSTIVEIS E RESIDUOS DE OLEO EIRELI,,AVENIDA ALFREDO BANDEIRA DE MELO,SN,ROD. BR 101,CENTRO,53610000,IGARASSU,PERNAMBUCO,BAHIANA,GLP,R$ / 13 kg,100.0,2026-06-09
83915470001931,COMERCIAL BORSOI LTDA,,RUA LEOPOLDINA,151,LOTE  23                  QUADRA60                  LOTE  JADERLANDIA,NOVA CONQUISTA,68627503,PARAGOMINAS,PARA,BRANCA,GLP,R$ / 13 kg,130.0,2026-06-11
38085487000125,TELLES CENTRAL GAS - COMERCIO DE GLP LTDA,,RUA HOSTILIO DE SOUZA,1223,LOJA  0,VILA ITAPUCA,27524040,RESENDE,RIO DE JANEIRO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,127.0,2026-06-08
36756322000102,CHARLES PIMENTEL COMERCIO DE GAS LTDA,,ESTRADA MINEIRA,1515,,CORREAS,25720252,PETROPOLIS,RIO DE JANEIRO,COPA ENERGIA,GLP,R$ / 13 kg,99.99,2026-06-09
39917407000113,SHALON ADONAI GAS LTDA,,RUA DESEMBARGADOR CARLOS DE GUSMAO,SN,LOTE  03,TABULEIRO DO MARTINS,57081366,MACEIO,ALAGOAS,COPA ENERGIA,GLP,R$ / 13 kg,99.99,2026-06-11
39957318000109,RENATO NEVES JANUARIO,,AVENIDA LELIO PIZZA,1047,,VILA LAHOZ,17600710,TUPA,SAO PAULO,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-11
32061466000355,MACHADO E CARDOSO COMERCIO DE GAS LTDA,,AVENIDA BANDEIRANTES,222,,PARQUE DAS GAMELEIRAS,38037000,UBERABA,MINAS GERAIS,COPA ENERGIA,GLP,R$ / 13 kg,100.0,2026-06-08
39930200000189,M.P. OLIVEIRA,,AVENIDA JOAO PINHEIRO,1222,,RESIDENCIAL LAMBARI,38500000,MONTE CARMELO,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-11
39749886000106,ROCHA E SANTOS COMERCIO DE GAS LTDA,,RUA VIRGILIO DA CONCEICAO,57,,SAO LOURENCO,45992042,TEIXEIRA DE FREITAS,BAHIA,BRANCA,GLP,R$ / 13 kg,97.0,2026-06-11
40087575000108,DISTRIBUIDORA DE GAS E AGUA JR LTDA,,AVENIDA JOSE MARCELINO,2901,LOJA  C-02,LOTEAMENTO BELA VISTA,75710362,CATALAO,GOIAS,ULTRAGAZ,GLP,R$ / 13 kg,116.0,2026-06-11
20786572000155,ELIELSON R S DA SILVA GAS,,RUA MARTINS FRANCISCO,67,CASA A,SALGADO,55020360,CARUARU,PERNAMBUCO,BAHIANA,GLP,R$ / 13 kg,100.0,2026-06-09
36287386000101,M. H. F. LIMA - EIRELI,,AVENIDA SALGADO FILHO,759,,SANTA RITA,68901281,MACAPA,AMAPA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,140.0,2026-06-10
36967104000117,DEPOSITO DE GAS AEROPORTO LTDA,,RUA BOM JESUS,430,,AEROPORTO,28300000,ITAPERUNA,RIO DE JANEIRO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,120.0,2026-06-11
35797856000114,JD AMANDA COMERCIO DE GLP LTDA,,AVENIDA PRINCESA ISABEL,1595,,JARDIM AMANDA I,13188021,HORTOLANDIA,SAO PAULO,LIQUIGÁS,GLP,R$ / 13 kg,104.99,2026-06-08
39599546000146,CLEBER FERNANDO DA SILVA COMERCIO DE GAS,,AVENIDA DANTE SIANI,338,,JARDIM SANTA MARINA,12312420,JACAREI,SAO PAULO,FOGAS,GLP,R$ / 13 kg,89.0,2026-06-08
39982619000184,XANDOM GAS E AGUA LTDA,,AVENIDA NAIR AZEVEDO SILVA,220,,ILHA DO PRINCIPE,29020240,VITORIA,ESPIRITO SANTO,BRANCA,GLP,R$ / 13 kg,100.0,2026-06-08
15144169000354,AUTO POSTO SAO JORGE LTDA,,RUA CHAPARRAL,21,,JARDIM TARUMA,79097450,CAMPO GRANDE,MATO GROSSO DO SUL,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,125.0,2026-06-08
13551632000195,DISTRIBUIDORA TO NO GAS LTDA,,AVENIDA GONCALO ANTUNES DE BARROS,31,QUADRA21 LOTE 31,CARUMBE,78050667,CUIABA,MATO GROSSO,FOGAS,GLP,R$ / 13 kg,120.0,2026-06-09
38821052000100,REI GAS COMERCIO VAREJISTA DE GLP EIRELI,,RUA PROFESSOR PLINIO GARCEZ DE SENA,S/N,,MUSSURUNGA I,41490340,SALVADOR,BAHIA,BAHIANA,GLP,R$ / 13 kg,130.0,2026-06-09
11189939000243,CLAUDECI DOS SANTOS DIAS,,AVENIDA ARGENTINA,1114,,PARQUE PARAISO,6852490,ITAPECERICA DA SERRA,SAO PAULO,BRANCA,GLP,R$ / 13 kg,129.99,2026-06-11
37530061000170,PAPALEGUAS GAS AEROPORTO LTDA,,AVENIDA PADRE JOSE DE ANCHIETA,1251,ANEXO DEPOSITO,AEROPORTO,29216705,GUARAPARI,ESPIRITO SANTO,BRANCA,GLP,R$ / 13 kg,109.99,2026-06-11
22889416000811,ZILOGAS BAURU LTDA,,AVENIDA DOUTOR MARCOS DE PAULA RAPHAEL 32 QUADRA 9,27-25,,NUCLEO HABITACIONAL MARY DOTA,17026970,BAURU,SAO PAULO,BRANCA,GLP,R$ / 13 kg,95.0,2026-06-08
39398197000102,LINDA TAMI DE JESUS,,RUA SANTA TEREZINHA,529,,NOSSA SENHORA DAS GRACAS,92025620,CANOAS,RIO GRANDE DO SUL,COPA ENERGIA,GLP,R$ / 13 kg,115.0,2026-06-09
31774966000100,CINTIA CRISTINA GONZAGA,,RUA IGNACIO RODRIGUES D'AVILA,784,,VILA PADRE BENTO,13313020,ITU,SAO PAULO,COPA ENERGIA,GLP,R$ / 13 kg,118.0,2026-06-10
37931982000145,FABIO MIRANDA FRANCA LTDA,,AVENIDA RIO VERDE,8166,QUADRA75                  LOTE  03,JD PRESIDENTE,74353520,GOIANIA,GOIAS,BRANCA,GLP,R$ / 13 kg,90.0,2026-06-09
10303275000158,COMERCIAL DE COMBUSTIVEIS VOTUPORANGA LTDA.,POSTO CANECÃO,AVENIDA JOSE MARAO FILHO,5.606,,JARDIM YOLANDA,15502045,VOTUPORANGA,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,115.0,2026-06-08
39269198000149,STELLA GAS LTDA.,,RUA SAO TOME,1246,,VILA SANTA CRUZ,84168010,CASTRO,PARANA,BRANCA,GLP,R$ / 13 kg,119.9,2026-06-11
37427988000180,SAMUEL DE OLIVEIRA,,AVENIDA XV DE NOVEMBRO,257,,MATO ALTO,88904184,ARARANGUA,SANTA CATARINA,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,110.0,2026-06-09
19527450000165,LUCIDIO TREVIZAN PEDRAS,,RUA GONZAGA,38,,PADRE REUS,93020040,SAO LEOPOLDO,RIO GRANDE DO SUL,ULTRAGAZ,GLP,R$ / 13 kg,95.0,2026-06-11
40372172000100,VG COMERCIO DE GAS LTDA,,RUA CEL JOAQUIM PIZA,807,,FERRAROPOLIS,17400084,GARCA,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,135.0,2026-06-09
38258643000102,COSMO SAUDADE COMERCIO DE GLP LTDA,,AVENIDA DA SAUDADE,1647,,PARQUE RESIDENCIAL ROSSETTI,13154020,COSMOPOLIS,SAO PAULO,COPA ENERGIA,GLP,R$ / 13 kg,104.99,2026-06-09
33796287000167,SIQUEIRA SOARES DISTRIBUICAO COMERCIO E REPRESENTACAO DE GLP LTDA,,RUA CORONEL SIZENANDO DE SOUZA,164,,VISCONDE DE ARAUJO,27943072,MACAE,RIO DE JANEIRO,ULTRAGAZ,GLP,R$ / 13 kg,145.0,2026-06-11
12125791001137,L S COMERCIO E SERVICOS LTDA,POSTO NATUREZA TIBIRI,ENTRADA DA MATA,1,QUADRAK,MAIOBINHA,65110000,SAO JOSE DE RIBAMAR,MARANHAO,LIQUIGÁS,GLP,R$ / 13 kg,130.0,2026-06-09
35522106000130,PIMENTEL & SOUZA SUPER GAS LTDA,,RUA CONSELHEIRO DANTAS,SN,,KENNEDY,48020630,ALAGOINHAS,BAHIA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,115.0,2026-06-11
38200052000184,FACC COMERCIO TRANSPORTE DE GAS LTDA,,AVENIDA JOSE MENDONCA DE CAMPOS,90,,MUTONDO,24450265,SAO GONCALO,RIO DE JANEIRO,BRANCA,GLP,R$ / 13 kg,107.0,2026-06-08
34194764000349,"POTIGUAR COMERCIO, TRANSPORTE E DISTRIBUICAO DE GLP LTDA",,ALAMEDA DOS CAJUEIROS,12,,PRESIDENTE COSTA E SILVA,59625540,MOSSORO,RIO GRANDE DO NORTE,BAHIANA,GLP,R$ / 13 kg,120.0,2026-06-10
37621368000187,JESSICA ARAUJO MENDES 10009610600,,AVENIDA NORUEGA,293,CASA  COMERCIO FRENTE,TIBERY,38405002,UBERLANDIA,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,99.99,2026-06-10
12125791000912,L S COMERCIO E SERVICOS LTDA,POSTO NATUREZA TIBIRI,AVENIDA JERONIMO DE ALBUQUERQUE MARANHAO,5,,COHAB ANIL I,65051210,SAO LUIS,MARANHAO,LIQUIGÁS,GLP,R$ / 13 kg,130.0,2026-06-08
7123542000281,C. S. A. COMBUSTIVEIS LTDA,,CONJUNTO GERALDO PALMEIRA,16 A,QUADRA31,CENTRO,67040350,ANANINDEUA,PARA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,115.0,2026-06-09
10545732000110,CURRAL NOVO COMERCIO DE DERIVADOS DE PETROLEO LTDA,,RUA BARRAGEM DE PEDRAS,SN,,CURRAL NOVO,45201820,JEQUIE,BAHIA,BRANCA,GLP,R$ / 13 kg,125.0,2026-06-09
24060754000103,COMERCIO DE COMBUSTIVEIS MP LTDA,,RUA VENANCIO AIRES,34,,CENTRO,98700000,IJUI,RIO GRANDE DO SUL,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,110.0,2026-06-10
37945485000104,BRASIL GRILL GOURMET LTDA,,AVENIDA HEITOR ALENCAR FURTADO,4201,,JARDIM PARAISO,87708000,PARANAVAI,PARANA,ULTRAGAZ,GLP,R$ / 13 kg,104.9,2026-06-11
10839948000270,AUTO POSTO FENNER LTDA,,AVENIDA DOUTOR HEITOR MEDEIROS,36,,VILA MARLI,79117380,CAMPO GRANDE,MATO GROSSO DO SUL,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,115.0,2026-06-08
37919510000177,SPEEDGAS LTDA,,AVENIDA ARMANDO BEI,297,,VILA NOVA BONSUCESSO,7175000,GUARULHOS,SAO PAULO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,110.0,2026-06-09
39880115000153,PIT STOP DO VALE LTDA,,AVENIDA GOVERNADOR JANIO QUADROS,389,LOJA  2,VILA DOUTOR JOAO BATISTA (PARTE ALTA),12720000,CRUZEIRO,SAO PAULO,CONSIGAZ,GLP,R$ / 13 kg,99.99,2026-06-08
39870231000191,G.T.L REVENDA DE GAS LTDA,,RUA FAGUNDES VARELA,886,,JARDIM SOCIAL,82520040,CURITIBA,PARANA,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,105.0,2026-06-08
